Sales_ID;name;year;selling_price;km_driven;Region;State or Province;City;fuel;seller_type;transmission;owner;mileage;engine;max_power;torque;seats;sold
4557;Tata;2015;8000;60000;East;Maryland;Camp Springs;Petrol;Individual;Manual;First_Owner;23,9;624;37,48;51Nm@ 4000rpm;4;N
4709;Tata;2004;8000;248200;Central;Minnesota;Red Wing;Diesel;Individual;Manual;Second_Owner;16,1;1405;70;13.5@ 2,500(kgm@ rpm);5;N
4813;Chevrolet;2010;8000;80000;East;New Jersey;Jersey City;Petrol;Individual;Manual;Second_Owner;18;995;62;90.3Nm@ 4200rpm;5;N
5081;Maruti;1999;8000;80000;West;California;Camarillo;Petrol;Individual;Manual;Third_Owner;16,1;796;37;59Nm@ 2500rpm;4;N
5144;Maruti;2006;8000;110000;East;New Hampshire;Concord;Diesel;Individual;Manual;Second_Owner;20,8;1527;58;789Nm@ 2250rpm;5;N
5749;Tata;2007;8000;80000;Central;Kansas;Prairie Village;Petrol;Individual;Manual;Third_Owner;15,3;1193;65,3;102Nm@ 2600rpm;5;N
5760;Maruti;2006;8000;150000;East;Pennsylvania;McKeesport;Petrol;Individual;Manual;Fourth_Above_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
6354;Maruti;2005;8000;90000;West;Washington;Cottage Lake;Petrol;Individual;Automatic;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
6473;Maruti;2006;8000;90000;Central;Illinois;Belleville;Petrol;Individual;Manual;Second_Owner;17,3;1061;64;8.6@ 3,500(kgm@ rpm);5;N
6640;Maruti;1999;8000;26320;South;Alabama;Enterprise;Petrol;Individual;Manual;First_Owner;16,1;796;37;59Nm@ 2500rpm;4;N
6937;Tata;2007;8000;110000;Central;Illinois;Urbana;Diesel;Individual;Manual;Third_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;N
6959;Hyundai;2003;8000;40000;West;Washington;Tacoma;Petrol;Individual;Manual;Second_Owner;14,4;1599;94;12.5kgm@ 3500rpm;5;N
7173;Tata;2009;8000;110000;West;California;Manteca;Diesel;Individual;Manual;Second_Owner;17,2;1396;53,5;8.5@ 2,500(kgm@ rpm);5;N
7724;Chevrolet;2012;8000;70000;West;California;La Quinta;Petrol;Individual;Manual;Second_Owner;16,2;995;62,1;90.3Nm@ 4200rpm;5;N
4516;Hyundai;2005;8050;50000;East;Maine;Biddeford;Petrol;Individual;Manual;Third_Owner;13,2;1495;94;12.5@ 3,500(kgm@ rpm);5;N
311;Maruti;2006;8100;80000;East;Massachusetts;Boston;Petrol;Individual;Manual;First_Owner;16,1;796;37;59Nm@ 2500rpm;4;Y
442;Maruti;2004;8100;80000;East;District of Columbia;Washington;Petrol;Individual;Manual;Second_Owner;16,1;796;37;59Nm@ 2500rpm;4;Y
1264;Hyundai;2006;8100;100000;South;Florida;Tampa;Petrol;Individual;Manual;Fourth_Above_Owner;15,3;1341;83;115Nm@ 3200rpm;5;Y
1266;Honda;2002;8100;161000;West;Oregon;Troutdale;Petrol;Individual;Manual;Fourth_Above_Owner;13;1493;100;13.1kgm@ 4600rpm;5;Y
2319;Tata;2012;8300;90000;East;Pennsylvania;State College;Diesel;Individual;Manual;Second_Owner;25;1396;69;140Nm@ 1800-3000rpm;5;N
192;Maruti;2005;8500;90000;South;Georgia;Atlanta;Petrol;Individual;Manual;First_Owner;17,3;993;60;78Nm@ 4500rpm;5;Y
336;Maruti;2007;8500;80000;Central;Texas;Dallas;Petrol;Individual;Manual;Second_Owner;18,2;998;67,1;90Nm@ 3500rpm;5;Y
338;Maruti;2005;8500;80000;Central;Texas;Dallas;Petrol;Individual;Manual;Fourth_Above_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
746;Tata;2006;8500;120000;East;Massachusetts;Boston;Diesel;Individual;Manual;Third_Owner;16,8;1405;68;13@ 2,500(kgm@ rpm);5;Y
760;Maruti;2005;8500;150000;East;New York;New York City;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
952;Maruti;2003;8500;120000;West;California;Los Angeles;Diesel;Individual;Manual;Third_Owner;20,8;1527;58;789Nm@ 2250rpm;5;Y
2508;Maruti;2006;8500;150000;Central;Minnesota;Prior Lake;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
2522;Maruti;2004;8500;110000;West;California;Carlsbad;Petrol;Individual;Manual;First_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
2790;Tata;2009;8500;80000;West;California;Roseville;Diesel;Individual;Manual;Second_Owner;17;1405;70;13.5@ 2,500(kgm@ rpm);5;N
3033;Maruti;2007;8500;100000;Central;Wisconsin;New Berlin;Petrol;Individual;Manual;Third_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
3798;Maruti;2007;8500;160000;West;California;El Centro;Petrol;Individual;Manual;Fourth_Above_Owner;18,2;998;67,1;90Nm@ 3500rpm;5;N
4776;Maruti;2009;8500;90000;South;North Carolina;Cary;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5347;Tata;2008;8500;120000;East;Ohio;Shaker Heights;Diesel;Individual;Manual;First_Owner;17;1405;70;13.5@ 2,500(kgm@ rpm);5;N
5417;Maruti;2010;8500;150000;West;Washington;Lynnwood;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5598;Tata;2004;8500;120000;South;Tennessee;Bristol;Diesel;Individual;Manual;Second_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;N
5774;Tata;2007;8500;150000;Central;Missouri;Springfield;Diesel;Individual;Manual;Second_Owner;17,2;1396;53,5;8.5@ 2,500(kgm@ rpm);5;N
6413;Maruti;2006;8500;60000;Central;Texas;Amarillo;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
6416;Tata;2008;8500;25000;Central;Texas;Beaumont;Petrol;Individual;Manual;Second_Owner;16,84;1193;64,4;99.8Nm@ 2700rpm;5;N
6873;Maruti;2007;8500;120000;West;California;San Diego;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
2141;Daewoo;2000;8600;46951;Central;Texas;Victoria;Petrol;Individual;Manual;First_Owner;18,5;796;53;71Nm@ 3500rpm;5;N
509;Tata;2009;8800;201850;Central;Illinois;Chicago;Diesel;Individual;Manual;Second_Owner;17,88;1396;52,8;85Nm@ 2500rpm;5;Y
7729;Tata;2011;8800;97343;West;California;La Quinta;Diesel;Dealer;Manual;First_Owner;18,8;1248;90;200Nm@ 1750-3000rpm;5;N
344;Maruti;2005;8900;90000;West;Washington;Seattle;Petrol;Individual;Manual;Second_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;Y
303;Maruti;2005;9000;99361;East;New York;New York City;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
939;Maruti;2007;9000;90000;West;Washington;Seattle;Petrol;Individual;Manual;First_Owner;16,1;796;37;59Nm@ 2500rpm;4;Y
959;Maruti;2007;9000;60000;East;New York;New York City;Petrol;Individual;Manual;Second_Owner;18,2;1061;64;84Nm@ 3500rpm;5;Y
1162;Maruti;2005;9000;40000;East;New Jersey;Willingboro;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
1188;Chevrolet;2009;9000;50000;Central;Oklahoma;Moore;Petrol;Individual;Manual;Second_Owner;16;995;63;9.2@ 4,200(kgm@ rpm);5;Y
1260;Hyundai;2006;9000;100000;South;Florida;Tamarac;Petrol;Individual;Manual;Third_Owner;15,3;1341;83;115Nm@ 3200rpm;5;Y
1556;Maruti;2005;9000;100000;East;New Hampshire;Hampton;Petrol;Individual;Manual;Fourth_Above_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
2025;Tata;2005;9000;74000;South;Florida;Port Charlotte;Petrol;Individual;Manual;Second_Owner;12,8;1396;85;12@ 3,500(kgm@ rpm);5;Y
2151;Chevrolet;2010;9000;70000;Central;Texas;Tyler;Petrol;Individual;Manual;Second_Owner;18;995;62;90.3Nm@ 4200rpm;5;N
2331;Chevrolet;2007;9000;93000;West;Oregon;Coos Bay;Petrol;Individual;Manual;Third_Owner;18;995;62;90.3Nm@ 4200rpm;5;N
2436;Ford;2008;9000;110000;West;Arizona;Tempe;Diesel;Individual;Manual;Second_Owner;17,7;1399;68;16@ 2,000(kgm@ rpm);5;N
2617;Tata;2007;9000;50000;South;Florida;Sanford;Diesel;Individual;Manual;First_Owner;17,88;1396;52,8;85Nm@ 2500rpm;5;N
3323;Tata;2009;9000;118000;East;New Hampshire;Dover;Diesel;Individual;Manual;Second_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;N
3325;Tata;2009;9000;120000;East;Pennsylvania;West Mifflin;Diesel;Individual;Manual;Second_Owner;17,88;1396;52,8;85Nm@ 2500rpm;5;N
3480;Tata;2011;9000;90000;South;Mississippi;Greenville;Petrol;Individual;Manual;Second_Owner;15,64;1193;64,08;100Nm@ 2700rpm;5;N
3544;Tata;2009;9000;60000;Central;Illinois;Crystal Lake;Diesel;Individual;Manual;Second_Owner;17,88;1396;52,8;85Nm@ 2500rpm;5;N
4375;Tata;2005;9000;120000;West;Washington;Bothell;Diesel;Individual;Manual;Fourth_Above_Owner;16,1;1405;70;13.5@ 2,500(kgm@ rpm);5;N
4702;Tata;2007;9000;90000;East;New Hampshire;Bedford;Diesel;Individual;Manual;Third_Owner;17,2;1396;53,5;8.5@ 2,500(kgm@ rpm);5;N
6306;Maruti;2004;9000;110000;Central;Iowa;Clinton;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
6308;Maruti;2006;9000;168000;Central;Iowa;Cedar Rapids;Petrol;Individual;Manual;Second_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
6520;Maruti;2004;9000;60000;Central;Wisconsin;Greenfield;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
6767;Chevrolet;2007;9000;60000;Central;Missouri;Creve Coeur;Petrol;Individual;Manual;Second_Owner;18;995;62;90.3Nm@ 4200rpm;5;N
7188;Maruti;2007;9000;70000;West;Arizona;Surprise;Petrol;Individual;Manual;First_Owner;18,2;998;67,1;90Nm@ 3500rpm;5;N
7198;Maruti;2004;9000;70000;West;Arizona;Surprise;Petrol;Individual;Manual;Fourth_Above_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
8042;Maruti;2007;9000;110000;East;Ohio;Lima;Petrol;Individual;Manual;Fourth_Above_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
8080;Tata;2007;9018;129000;Central;Texas;Sulphur Springs;Diesel;Individual;Manual;Third_Owner;17;1405;70;13.5@ 2,500(kgm@ rpm);5;N
12;Maruti;2005;9200;100000;Central;Texas;Houston;Petrol;Individual;Manual;Second_Owner;17,3;993;60;78Nm@ 4500rpm;5;Y
4564;Maruti;2005;9300;80000;East;Ohio;Stow;Petrol;Individual;Manual;Third_Owner;15,9;1298;85;110Nm@ 4500rpm;5;N
1457;Honda;2006;9315;80000;Central;Kansas;Leavenworth;Petrol;Individual;Manual;Second_Owner;17,7;1497;78;12.7@ 2,700(kgm@ rpm);5;Y
2973;Maruti;2006;9450;44000;Central;Nebraska;North Platte;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
402;Tata;2012;9500;265000;East;New York;New York City;Diesel;Individual;Manual;Second_Owner;17;1405;70;13.5@ 2,500(kgm@ rpm);5;Y
818;Maruti;2008;9500;120000;East;New York;New York City;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
832;Hyundai;2007;9500;100000;East;New York;New York City;Petrol;Individual;Manual;Second_Owner;17,8;1086;63;9.8@ 3,000(kgm@ rpm);5;Y
987;Chevrolet;2009;9500;120000;West;California;Los Angeles;Petrol;Individual;Manual;Third_Owner;18;995;62;90.3Nm@ 4200rpm;5;Y
1196;Maruti;2007;9500;70000;South;Tennessee;Collierville;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
1246;Hyundai;2005;9500;120000;East;New York;Troy;Petrol;Individual;Manual;Fourth_Above_Owner;15,3;1341;83;115Nm@ 3200rpm;5;Y
1267;Maruti;2005;9500;70000;West;Oregon;Troutdale;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
2266;Tata;2013;9500;30000;East;Ohio;Willoughby;Petrol;Individual;Manual;First_Owner;25,4;624;37,48;51Nm@ 4000+/-500rpm;4;N
4113;Tata;2000;9500;120000;Central;Illinois;Carol Stream;Diesel;Individual;Manual;Fourth_Above_Owner;12,2;1948;68;12@ 2500(kgm@ rpm);10;N
5297;Maruti;2008;9500;70000;East;Ohio;Boardman;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5492;Chevrolet;2011;9500;44000;West;Nevada;Henderson;Petrol;Individual;Manual;Second_Owner;16;995;63;90.3Nm@ 4200rpm;5;N
6533;Tata;2014;9500;50000;Central;Wisconsin;Green Bay;Petrol;Individual;Manual;Second_Owner;25,4;624;37,5;51Nm@ 4000+/-500rpm;4;N
6798;Maruti;2008;9500;80000;Central;Oklahoma;Tulsa;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
7116;Tata;2007;9500;120000;Central;Iowa;Marshalltown;Diesel;Individual;Manual;Second_Owner;12;2092;127;20@ 3,750(kgm@ rpm);7;N
7216;Tata;2009;9500;80000;Central;Missouri;Hazelwood;Diesel;Individual;Manual;Second_Owner;17,88;1396;52,8;85Nm@ 2500rpm;5;N
7;Maruti;2007;9600;175000;West;California;Los Angeles;LPG;Individual;Manual;First_Owner;17,3;1061;57,5;7.8@ 4,500(kgm@ rpm);5;Y
4215;Tata;2002;9600;120000;Central;Missouri;Ozark;Diesel;Individual;Manual;First_Owner;14,07;2956;83,1;250Nm@ 1600-2000rpm;7;N
7210;Maruti;2005;9800;70000;Central;Missouri;Hazelwood;Petrol;Individual;Manual;Second_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
1920;Tata;2008;9900;205000;Central;Minnesota;Maplewood;Diesel;Individual;Manual;Second_Owner;19,09;1396;69;135Nm@ 2500rpm;5;Y
4713;Ambassador;1994;9900;100000;South;Georgia;Peachtree City;Diesel;Individual;Manual;Second_Owner;12,8;1995;52;106Nm@ 2200rpm;5;N
185;Honda;2005;10000;120000;East;Pennsylvania;Philadelphia;Petrol;Individual;Manual;Second_Owner;13;1493;100;13.1kgm@ 4600rpm;5;Y
187;Daewoo;2000;10000;60000;East;Massachusetts;Boston;Petrol;Individual;Manual;First_Owner;18,5;796;53;71Nm@ 3500rpm;5;Y
707;Maruti;2010;10000;180000;East;New York;New York City;Petrol;Individual;Manual;Second_Owner;19;998;67,1;90Nm@ 3500rpm;5;Y
792;Maruti;2012;10000;51000;East;New York;New York City;Petrol;Individual;Manual;First_Owner;16,1;796;37;59Nm@ 2500rpm;4;Y
994;Tata;2006;10000;120000;East;New York;New York City;Diesel;Individual;Manual;Third_Owner;16,1;1405;70;13.5@ 2,500(kgm@ rpm);5;Y
997;Tata;2008;10000;40000;West;California;Los Angeles;Diesel;Individual;Manual;First_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;Y
1178;Tata;2011;10000;80000;Central;Oklahoma;Norman;Diesel;Individual;Manual;First_Owner;17,2;1396;53,5;8.5@ 2,500(kgm@ rpm);5;Y
1223;Maruti;2006;10000;40000;East;Pennsylvania;Greensburg;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
1896;Hyundai;2005;10000;100000;Central;Texas;Laredo;Diesel;Individual;Manual;Third_Owner;13,1;1493;82;187Nm@ 2500rpm;5;Y
2255;Maruti;2011;10000;120000;East;New Hampshire;Concord;Petrol;Individual;Manual;Second_Owner;16,1;796;37;59Nm@ 2500rpm;4;N
2506;Maruti;2008;10000;70000;East;New York;Syracuse;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
3324;Maruti;2004;10000;100000;East;Pennsylvania;West Mifflin;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
3516;Maruti;2008;10000;120000;East;Delaware;Wilmington;Petrol;Individual;Manual;Second_Owner;19,7;796;35;6.1kgm@ 3000rpm;8;N
3995;Maruti;2008;10000;66530;Central;Illinois;Galesburg;Petrol;Individual;Manual;Second_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
4122;Maruti;2007;10000;90000;East;Rhode Island;Smithfield;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
4151;Tata;2007;10000;90000;South;North Carolina;New Bern;Diesel;Individual;Manual;Third_Owner;23,57;1396;70;140Nm@ 1800-3000rpm;5;N
4173;Maruti;2006;10000;42500;West;California;Santa Rosa;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
4292;Maruti;2006;10000;120000;West;Utah;Logan;Petrol;Individual;Manual;Second_Owner;17,3;993;60;78Nm@ 4500rpm;5;N
4482;Fiat;2009;10000;100000;Central;Texas;Weslaco;Petrol;Individual;Manual;Second_Owner;15,7;1172;67;96Nm@ 2500rpm;5;N
4569;Maruti;2012;10000;70000;East;Ohio;Stow;Petrol;Individual;Manual;Second_Owner;16,1;796;37;59Nm@ 2500rpm;4;N
4613;Tata;2005;10000;90000;South;Florida;Fort Lauderdale;Petrol;Individual;Manual;Second_Owner;12,8;1396;85;12@ 3,500(kgm@ rpm);5;N
4615;Tata;2004;10000;60000;South;Florida;Fort Pierce;Diesel;Individual;Manual;Third_Owner;16,1;1405;70;13.5@ 2,500(kgm@ rpm);5;N
4629;Maruti;2007;10000;60000;Central;Illinois;Granite City;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
4716;Skoda;2006;10000;120000;Central;Minnesota;Red Wing;Petrol;Individual;Manual;Third_Owner;13,1;1781;149,5;21.4@ 1,750-4,600(kgm@ rpm);5;N
5014;Tata;2004;10000;40000;South;Kentucky;Fort Thomas;Diesel;Individual;Manual;Second_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;N
5166;Tata;2007;10000;120000;East;Ohio;Whitehall;Diesel;Individual;Manual;Third_Owner;14,6;2956;63;18@ 1,600-2,200(kgm@ rpm);10;N
5438;Chevrolet;2007;10000;84000;South;Georgia;Hinesville;LPG;Individual;Manual;Third_Owner;16;995;60;88.4Nm@ 4200rpm;5;N
5677;Maruti;2007;10000;70000;East;New York;Centereach;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5735;Maruti;2006;10000;100000;Central;Wisconsin;Oshkosh;Petrol;Individual;Automatic;Second_Owner;16;1061;64;8.6@ 3,500(kgm@ rpm);5;N
5763;Tata;2008;10000;120000;West;California;Encinitas;Diesel;Individual;Manual;Third_Owner;19,09;1396;69;135Nm@ 2500rpm;5;N
6062;Maruti;2008;10000;195000;South;Kentucky;Paducah;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
6419;Skoda;2003;10000;250000;Central;Texas;Arlington;Diesel;Individual;Manual;Second_Owner;18,7;1896;66;210 / 1900;5;N
6471;Tata;2011;10000;80000;South;Mississippi;Long Beach;Diesel;Individual;Manual;First_Owner;18;1248;75;190 Nm at 1750 rpm;5;N
6773;Ford;2004;10000;25000;Central;Missouri;Creve Coeur;Petrol;Individual;Manual;Third_Owner;14,2;1597;92;130@ 2500(kgm@ rpm);5;N
6945;Tata;2009;10000;80000;South;South Carolina;Hilton Head Island;Diesel;Individual;Manual;Third_Owner;18,8;1248;90;200Nm@ 1750-3000rpm;5;N
7211;Tata;2009;10000;190000;Central;Missouri;Gladstone;Diesel;Individual;Manual;First_Owner;17;1405;71;135 Nm at 2500  rpm ;5;N
7413;Maruti;2012;10000;30000;South;South Carolina;Aiken;Petrol;Individual;Manual;First_Owner;16,1;796;37;59Nm@ 2500rpm;4;N
7563;Maruti;2012;10000;30000;Central;Wisconsin;Janesville;Petrol;Individual;Manual;First_Owner;16,1;796;37;59Nm@ 2500rpm;4;N
7584;Tata;2006;10000;110000;Central;Nebraska;Kearney;Diesel;Individual;Manual;Third_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;N
7679;Maruti;2007;10000;70000;Central;Minnesota;Apple Valley;Petrol;Individual;Manual;Second_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
7680;Maruti;2007;10000;80000;Central;Michigan;Wyoming;Petrol;Individual;Manual;Second_Owner;17,3;1061;64;8.6@ 3,500(kgm@ rpm);5;N
7698;Maruti;2003;10000;164000;South;Florida;Pembroke Pines;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
8000;Maruti;2004;10000;40000;East;New York;Glen Cove;Petrol;Individual;Manual;First_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
8027;Tata;2008;10000;120000;South;North Carolina;Garner;Diesel;Individual;Manual;First_Owner;19,09;1396;69;135Nm@ 2500rpm;5;N
8044;Chevrolet;2007;10000;60000;East;New York;Kenmore;Petrol;Individual;Manual;Third_Owner;14,7;1150;76;11.2@ 4,400(kgm@ rpm);5;N
819;Maruti;2009;10100;90000;West;Washington;Seattle;Petrol;Individual;Manual;Fourth_Above_Owner;19,7;796;35;6.1kgm@ 3000rpm;8;Y
7133;Chevrolet;2007;10200;50000;West;Arizona;Mesa;Petrol;Individual;Manual;Second_Owner;15,26;1150;74,9;110Nm@ 4400rpm;5;N
127;Maruti;2008;10500;65000;East;Massachusetts;Boston;Petrol;Individual;Manual;Fourth_Above_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
1650;Hyundai;2008;10500;128000;East;New York;North Babylon;Petrol;Individual;Manual;First_Owner;0;1086;62;96.1Nm@ 3000rpm;5;Y
1659;Maruti;2007;10500;90000;West;Washington;Parkland;LPG;Individual;Manual;Second_Owner;17,3;1061;57,5;7.8@ 4,500(kgm@ rpm);5;Y
2784;Maruti;2008;10500;100000;West;Utah;West Jordan;Petrol;Individual;Manual;Third_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
3027;Honda;2008;10500;110000;South;Virginia;Tysons Corner;Petrol;Individual;Manual;Second_Owner;17,7;1497;78;12.7@ 2,700(kgm@ rpm);5;N
3211;Tata;2010;10500;120000;Central;Kansas;Leawood;Diesel;Individual;Manual;Second_Owner;18;1248;75;190Nm@ 1750rpm;5;N
3434;Maruti;2004;10500;96000;South;Louisiana;Baton Rouge;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
1026;Maruti;2000;10800;206000;West;California;Los Angeles;Petrol;Individual;Manual;Fourth_Above_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
4492;Hyundai;2003;10800;200000;Central;Michigan;Southgate;Diesel;Individual;Manual;Second_Owner;13,1;1493;82;187Nm@ 2500rpm;5;N
251;Hyundai;2008;11000;120000;West;California;San Diego;Petrol;Individual;Manual;Second_Owner;14,2;1341;82,9;11.8@ 3,200(kgm@ rpm);5;Y
285;Maruti;2005;11000;45000;South;North Carolina;Charlotte;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
515;Tata;2011;11000;50000;Central;Texas;Dallas;Diesel;Individual;Manual;First_Owner;17,2;1396;53,5;8.5@ 2,500(kgm@ rpm);5;Y
889;Hyundai;2003;11000;90000;East;New York;New York City;Petrol;Individual;Manual;Second_Owner;13,2;1495;94;12.5@ 3,500(kgm@ rpm);5;Y
1668;Tata;2006;11000;88000;Central;Texas;San Marcos;Diesel;Individual;Manual;Second_Owner;16,8;1405;62;12.5@ 2,500(kgm@ rpm);5;Y
1743;Maruti;2008;11000;80000;Central;Indiana;Anderson;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
1883;Maruti;2000;11000;70000;Central;Indiana;Lawrence;Petrol;Individual;Manual;Fourth_Above_Owner;17,3;993;60;78Nm@ 4500rpm;5;Y
1955;Maruti;2014;11000;50000;Central;Wisconsin;Sun Prairie;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;Y
2198;Tata;2011;11000;120000;Central;Kansas;Overland Park;Diesel;Individual;Manual;First_Owner;19,4;1405;70;135.4Nm@ 2500rpm;5;N
2240;Ford;2003;11000;83000;East;Ohio;Fairfield;Petrol;Individual;Manual;Second_Owner;13,8;1299;70;10.7@ 2,500(kgm@ rpm);5;N
2367;Hyundai;2010;11000;80000;West;Oregon;Pendleton;Petrol;Individual;Manual;Second_Owner;0;1086;62,1;96.1Nm@ 3000rpm;5;N
2456;Tata;2006;11000;53523;Central;Illinois;Mundelein;Petrol;Dealer;Manual;First_Owner;16,84;1193;64,4;99.8Nm@ 2700rpm;5;N
2738;Maruti;2005;11000;110000;Central;Oklahoma;Shawnee;Petrol;Individual;Manual;First_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
3491;Nissan;2011;11000;110000;Central;Oklahoma;Ponca City;Petrol;Individual;Manual;First_Owner;18,06;1198;75;104Nm@ 4000rpm;5;N
3797;Maruti;2006;11000;120000;West;California;El Centro;LPG;Individual;Manual;Third_Owner;17,3;1061;57,5;7.8@ 4,500(kgm@ rpm);5;N
4849;Maruti;2008;11000;80000;East;New York;Harrison;Petrol;Individual;Manual;Fourth_Above_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
4977;Maruti;2007;11000;120000;Central;Illinois;Addison;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5145;Maruti;2005;11000;90000;East;Connecticut;Seymour;Petrol;Individual;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5602;Hyundai;2006;11000;140000;South;Tennessee;Clarksville;Petrol;Individual;Manual;Second_Owner;14,4;1599;94;12.5kgm@ 3500rpm;5;N
5639;Hyundai;2007;11000;75000;Central;Illinois;Glendale Heights;Petrol;Individual;Manual;Second_Owner;17,8;1086;63;9.8@ 3,000(kgm@ rpm);5;N
5671;Maruti;2008;11000;48676;East;New York;Centereach;Petrol;Individual;Manual;First_Owner;19,7;796;35;6.1@ 3,000(kgm@ rpm);8;N
5708;Tata;2015;11000;15000;East;New York;Port Chester;Petrol;Individual;Manual;First_Owner;25,4;624;37,5;51Nm@ 4000+/-500rpm;4;N
5734;Maruti;2007;11000;120000;Central;Wisconsin;Oshkosh;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
5786;Skoda;2007;11000;120000;Central;Texas;Sulphur Springs;Diesel;Individual;Manual;Second_Owner;18,7;1896;66;210 / 1900;5;N
5881;Hyundai;2004;11000;110000;East;Pennsylvania;Radnor;Petrol;Individual;Manual;Second_Owner;14,4;1599;94;12.5kgm@ 3500rpm;5;N
6257;Maruti;2005;11000;50800;South;Arkansas;Conway;Petrol;Dealer;Manual;Second_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
6628;Hyundai;2008;11000;80000;South;Florida;Bradenton;Petrol;Individual;Manual;Third_Owner;17,8;1086;63;9.8@ 3,000(kgm@ rpm);5;N
6784;Maruti;2006;11000;120000;West;California;Berkeley;Petrol;Individual;Manual;Third_Owner;19,7;796;46,3;62Nm@ 3000rpm;5;N
7003;Hyundai;2010;11000;80000;Central;Indiana;Valparaiso;Petrol;Individual;Manual;Second_Owner;0;1086;62,1;96.1Nm@ 3000rpm;5;N
